Key	Latitude	Longitude	Population	TZ
Alcala de Gurrea, Spain	42.066530	-0.685340	295	Europe/Madrid
Alcala de Ebro, Spain	41.814950	-1.194290	269	Europe/Madrid
Alcala de Xivert, Spain	40.300000	0.233330	6615	Europe/Madrid
Alcaine, Spain	40.953420	-0.705830	62	Europe/Madrid
Albornos, Spain	40.837950	-4.881290	212	Europe/Madrid
Alborge, Spain	41.333670	-0.356750	128	Europe/Madrid
Albons, Spain	42.103890	3.084330	558	Europe/Madrid
Albocasser, Spain	40.350000	0.033330	1391	Europe/Madrid
Albiztur, Spain	43.129330	-2.136490	299	Europe/Madrid
Albinyana, Spain	41.250000	1.483330	0	Europe/Madrid
Albillos, Spain	42.276800	-3.789080	212	Europe/Madrid
Albeta, Spain	41.826360	-1.499360	163	Europe/Madrid
Albesa, Spain	41.752820	0.659360	1540	Europe/Madrid
Alberuela de Tubo, Spain	41.908460	-0.214180	376	Europe/Madrid
Albero Bajo, Spain	42.023800	-0.380180	89	Europe/Madrid
Albero Alto, Spain	42.050310	-0.337100	119	Europe/Madrid
Alberite de San Juan, Spain	41.820090	-1.470630	103	Europe/Madrid
Alberite, Spain	42.407040	-2.438940	2289	Europe/Madrid
Albendiego, Spain	41.227420	-3.051710	37	Europe/Madrid
Albendea, Spain	40.487510	-2.417470	160	Europe/Madrid
Albelda de Iregua, Spain	42.358370	-2.472780	2644	Europe/Madrid
Albelda, Spain	41.865420	0.459990	877	Europe/Madrid
Albarracin, Spain	40.408180	-1.443750	1009	Europe/Madrid
Albares, Spain	40.306900	-3.008970	532	Europe/Madrid
Albalatillo, Spain	41.735270	-0.151140	259	Europe/Madrid
Albalate de Zorita, Spain	40.308120	-2.842670	780	Europe/Madrid
Albalate de las Nogueras, Spain	40.366140	-2.277180	378	Europe/Madrid
Albalate del Arzobispo, Spain	41.121730	-0.511420	2163	Europe/Madrid
Albalate de Cinca, Spain	41.725210	0.152440	1183	Europe/Madrid
Alba de Yeltes, Spain	40.671800	-6.316600	255	Europe/Madrid
Alba de Tormes, Spain	40.826640	-5.512370	4881	Europe/Madrid
Alba de Cerrato, Spain	41.812760	-4.364700	99	Europe/Madrid
Alba, Spain	40.618250	-1.346580	249	Europe/Madrid
Alas i Cerc, Spain	42.350000	1.516670	1112	Europe/Madrid
Alarilla, Spain	40.847110	-3.103100	121	Europe/Madrid
Alar del Rey, Spain	42.660370	-4.312710	1169	Europe/Madrid
Alarba, Spain	41.204820	-1.613350	141	Europe/Madrid
Alaraz, Spain	40.748860	-5.287810	610	Europe/Madrid
Alaminos, Spain	40.863030	-2.725730	84	Europe/Madrid
Alameda del Valle, Spain	40.918700	-3.842430	217	Europe/Madrid
Alagon, Spain	41.769640	-1.119060	6141	Europe/Madrid
Alaejos, Spain	41.307320	-5.215670	1685	Europe/Madrid
Aladren, Spain	41.249170	-1.155910	71	Europe/Madrid
Alacon, Spain	41.025740	-0.697820	433	Europe/Madrid
Ajamil, Spain	42.167060	-2.487520	83	Europe/Madrid
Ajalvir, Spain	40.532050	-3.478410	3096	Europe/Madrid
Aizarnazabal, Spain	43.255910	-2.236070	602	Europe/Madrid
Ainzon, Spain	41.816440	-1.519950	1240	Europe/Madrid
Ainsa, Spain	42.415470	0.140080	1500	Europe/Madrid
Aiguaviva, Spain	41.938400	2.762170	608	Europe/Madrid
Ahigal de Villarino, Spain	41.158190	-6.380370	42	Europe/Madrid
Ahigal de los Aceiteros, Spain	40.872310	-6.747020	164	Europe/Madrid
Ahigal, Spain	40.189540	-6.188150	1583	Europe/Madrid
Agullana, Spain	42.394080	2.846660	769	Europe/Madrid
Aguilon, Spain	41.294670	-1.046340	288	Europe/Madrid
Aguilar de Segarra, Spain	41.748220	1.629190	235	Europe/Madrid
Aguilar del Rio Alhama, Spain	41.962120	-1.993400	700	Europe/Madrid
Aguilar del Alfambra, Spain	40.590270	-0.795890	77	Europe/Madrid
Aguilar de Codes, Spain	42.612490	-2.389870	113	Europe/Madrid
Aguilar de Campos, Spain	41.983750	-5.181180	327	Europe/Madrid
Aguilar de Campoo, Spain	42.794520	-4.258920	7280	Europe/Madrid
Aguilar de Bureba, Spain	42.589740	-3.329130	71	Europe/Madrid
Aguilafuente, Spain	41.226670	-4.111850	750	Europe/Madrid
Aguaviva, Spain	40.822110	-0.195320	668	Europe/Madrid
Aguaton, Spain	40.671580	-1.234750	23	Europe/Madrid
Aguasal, Spain	41.274950	-4.652900	24	Europe/Madrid
Aguaron, Spain	41.339010	-1.270550	795	Europe/Madrid
Agreda, Spain	41.855880	-1.922440	3214	Europe/Madrid
Agramunt, Spain	41.786860	1.096830	5351	Europe/Madrid
Agoncillo, Spain	42.446670	-2.289800	964	Europe/Madrid
Agon, Spain	41.855740	-1.452330	191	Europe/Madrid
Ager, Spain	42.000000	0.766670	503	Europe/Madrid
Agallas, Spain	40.448670	-6.441760	180	Europe/Madrid
Adzaneta, Spain	40.216160	-0.170280	1462	Europe/Madrid
Aduna, Spain	43.203750	-2.050330	0	Europe/Madrid
Adrados, Spain	41.368160	-4.111860	176	Europe/Madrid
Adradas, Spain	41.350980	-2.473730	84	Europe/Madrid
Adrada de Piron, Spain	41.052570	-4.051070	43	Europe/Madrid
Adrada de Haza, Spain	41.594540	-3.823260	255	Europe/Madrid
Adobes, Spain	40.675840	-1.679160	73	Europe/Madrid
Adios, Spain	42.686350	-1.735320	161	Europe/Madrid
Ademuz, Spain	40.061390	-1.286770	1140	Europe/Madrid
Adanero, Spain	40.944870	-4.605610	321	Europe/Madrid
Adalia, Spain	41.648940	-5.121070	65	Europe/Madrid
Adahuesca, Spain	42.146100	-0.008040	169	Europe/Madrid
Aceituna, Spain	40.150080	-6.332920	629	Europe/Madrid
Acebo, Spain	40.201050	-6.716890	702	Europe/Madrid
Acebedo, Spain	43.039690	-5.116000	0	Europe/Madrid
Abusejo, Spain	40.709000	-6.140740	248	Europe/Madrid
Abrera, Spain	41.516820	1.901000	11521	Europe/Madrid
Ablitas, Spain	41.974500	-1.640530	0	Europe/Madrid
Ablanque, Spain	40.898180	-2.225230	138	Europe/Madrid
Abizanda, Spain	42.242360	0.197170	130	Europe/Madrid
Abiego, Spain	42.120940	-0.068730	290	Europe/Madrid
Abia de las Torres, Spain	42.420160	-4.421310	181	Europe/Madrid
Abezames, Spain	41.626420	-5.425770	94	Europe/Madrid
Abejar, Spain	41.807550	-2.784070	407	Europe/Madrid
Abegondo, Spain	43.216670	-8.283330	5711	Europe/Madrid
Abanto, Spain	41.137510	-1.698180	152	Europe/Madrid
Abanades, Spain	40.892610	-2.485260	106	Europe/Madrid
Abalos, Spain	42.571540	-2.709560	304	Europe/Madrid
Abalcisqueta, Spain	43.047440	-2.105320	0	Europe/Madrid
Abajas, Spain	42.623100	-3.580860	37	Europe/Madrid
Abaigar, Spain	42.648230	-2.141820	100	Europe/Madrid
Abadin, Spain	43.366670	-7.483330	3193	Europe/Madrid
Abadino, Spain	43.151100	-2.609420	0	Europe/Madrid
Abadia, Spain	40.259220	-5.978280	288	Europe/Madrid
Abades, Spain	40.916460	-4.269370	907	Europe/Madrid
Ababuj, Spain	40.549080	-0.807580	92	Europe/Madrid
Nou Barris, Spain	41.441630	2.177270	164981	Europe/Madrid
Yerri, Spain	42.701610	-1.938060	1436	Europe/Madrid
Blancafort, Spain	41.437400	1.159830	0	Europe/Madrid
Pinar de Chamartin, Spain	40.479030	-3.668360	30000	Europe/Madrid
Las Tablas, Spain	40.506490	-3.672350	3000	Europe/Madrid
Santa Ponsa, Spain	39.508680	2.476600	10736	Europe/Madrid
Valdelacalzada, Spain	38.889430	-6.700290	0	Europe/Madrid
Areny de Noguera / Aren, Spain	42.258170	0.721410	0	Europe/Madrid
Sopeira, Spain	42.316150	0.746320	0	Europe/Madrid
el Torrico / Altorricon, Spain	41.802800	0.413900	1462	Europe/Madrid
Magaluf, Spain	39.511100	2.535300	4346	Europe/Madrid
es Camp de Mar, Spain	39.538270	2.423860	1500	Europe/Madrid
La Manga del Mar Menor, Spain	37.641290	-0.716510	10000	Europe/Madrid
Sopuerta, Spain	43.262390	-3.155050	2361	Europe/Madrid
Riu de Cerdanya, Spain	42.345410	1.826310	0	Europe/Madrid
Urus, Spain	42.351310	1.853430	0	Europe/Madrid
el Pont de Bar, Spain	42.371100	1.605380	0	Europe/Madrid
Cabanes, Spain	42.308050	2.977660	0	Europe/Madrid
Sant Cristofol de les Fonts, Spain	42.169640	2.499430	8791	Europe/Madrid
Alquerias del Nino Perdido, Spain	39.894660	-0.129430	3866	Europe/Madrid
Port d'Alcudia, Spain	39.841820	3.132910	4185	Europe/Madrid
Moncloa-Aravaca, Spain	40.435470	-3.731700	116531	Europe/Madrid
Eixample, Spain	41.388960	2.161790	262485	Europe/Madrid
les Corts, Spain	41.387120	2.130070	82588	Europe/Madrid
Sarria-Sant Gervasi, Spain	41.401040	2.139400	140000	Europe/Madrid
Horta-Guinardo, Spain	41.418490	2.167700	169920	Europe/Madrid
Sants-Montjuic, Spain	41.372630	2.154600	177636	Europe/Madrid
Sant Marti, Spain	41.418140	2.199330	221029	Europe/Madrid
Ciutat Vella, Spain	41.380220	2.173190	111290	Europe/Madrid
Retamar, Spain	36.833200	-2.315970	4487	Europe/Madrid
Benalup-Casas Viejas, Spain	36.343750	-5.812800	0	Europe/Madrid
Ballesteros de Calatrava, Spain	38.834600	-3.944700	0	Europe/Madrid
Arganzuela, Spain	40.400210	-3.696180	148797	Europe/Madrid
San Blas, Spain	40.438930	-3.615370	157367	Europe/Madrid
Latina, Spain	40.388970	-3.745690	256644	Europe/Madrid
Usera, Spain	40.388660	-3.700350	141189	Europe/Madrid
Salamanca, Spain	40.429720	-3.679750	147707	Europe/Madrid
Chamberi, Spain	40.434040	-3.703790	145934	Europe/Madrid
Carabanchel, Spain	40.390940	-3.724200	253678	Europe/Madrid
City Center, Spain	40.418310	-3.702750	149718	Europe/Madrid
Retiro, Spain	40.413170	-3.683070	126058	Europe/Madrid
Forcarei, Spain	42.592330	-8.350900	0	Europe/Madrid
Pego, Spain	38.843050	-0.117070	11133	Europe/Madrid
l'Alfas del Pi, Spain	38.580550	-0.103210	21011	Europe/Madrid
Deltebre, Spain	40.719440	0.708350	11751	Europe/Madrid
Sedella, Spain	36.862320	-4.033140	0	Europe/Madrid
Las Gabias, Spain	37.132960	-3.697650	16369	Europe/Madrid
San Jose del Valle, Spain	36.605540	-5.798950	0	Europe/Madrid
Camarles, Spain	40.781690	0.655090	0	Europe/Madrid
Vall de Gallinera, Spain	38.823130	-0.241700	0	Europe/Madrid
Delicias, Spain	41.649280	-0.907570	110520	Europe/Madrid
Almozara, Spain	41.661240	-0.901690	25767	Europe/Madrid
Montecanal, Spain	41.629650	-0.938730	20000	Europe/Madrid
Oliver-Valdefierro, Oliver, Valdefierro, Spain	41.644540	-0.933490	30228	Europe/Madrid
Santutxu, Spain	43.253470	-2.916100	60000	Europe/Madrid
Sondika, Spain	43.300200	-2.924420	0	Europe/Madrid
Sant Guim de Freixenet, Spain	41.655730	1.420240	0	Europe/Madrid
Sant Joan de Mediona, Spain	41.478620	1.611640	1943	Europe/Madrid
Pasaia, Spain	43.325300	-1.927070	15990	Europe/Madrid
El entrego, Spain	43.287520	-5.638000	7400	Europe/Madrid
Navas de San Juan, Spain	38.183820	-3.315980	0	Europe/Madrid
Basauri, Spain	43.239700	-2.885800	42657	Europe/Madrid
Castrillon, Spain	43.547930	-5.993810	0	Europe/Madrid
Noves, Spain	40.047460	-4.274710	0	Europe/Madrid
Sahun, Spain	42.575900	0.465460	323	Europe/Madrid
Taberno, Spain	37.468800	-2.077360	0	Europe/Madrid
Llefia, Spain	41.438060	2.219500	43827	Europe/Madrid
Corvera de Asturias, Spain	43.510620	-5.869100	15955	Europe/Madrid
San Isidro, Spain	38.172490	-0.838740	0	Europe/Madrid
Vega del Codorno, Spain	40.424570	-1.913120	0	Europe/Madrid
Barreiros, Spain	43.533210	-7.233420	0	Europe/Madrid
els Poblets, Spain	38.853810	0.021030	0	Europe/Madrid
Navarredonda de Gredos, Spain	40.361360	-5.132680	0	Europe/Madrid
Alpujarra Granadina, Spain	36.930680	-3.195650	24558	Europe/Madrid
Tres Cantos, Spain	40.600920	-3.708060	0	Europe/Madrid
Castellar del Riu, Spain	42.122990	1.773780	0	Europe/Madrid
Senterada, Spain	42.325490	0.936410	0	Europe/Madrid
Mendexa, Spain	43.345900	-2.484200	0	Europe/Madrid
Capolat, Spain	42.077200	1.753520	0	Europe/Madrid
Totalan, Spain	36.765260	-4.297070	800	Europe/Madrid
Sanlucar de Barrameda, Spain	36.778890	-6.353890	0	Europe/Madrid
Jete, Spain	36.796910	-3.667200	0	Europe/Madrid
Atanzon, Spain	40.666970	-2.996860	0	Europe/Madrid
Etxebarria, Spain	43.254140	-2.477760	0	Europe/Madrid
Bakio, Spain	43.429170	-2.808810	0	Europe/Madrid
Iturrama, Spain	42.808470	-1.658250	24846	Europe/Madrid
Ermitagana, Spain	42.810840	-1.664090	17163	Europe/Madrid
Primer Ensanche, Spain	42.814830	-1.648980	22538	Europe/Madrid
Segundo Ensanche, Spain	42.813900	-1.642950	22538	Europe/Madrid
Les Franqueses del Valles, Spain	41.619290	2.298290	0	Europe/Madrid
San Tirso de Abres, Spain	43.408730	-7.143170	0	Europe/Madrid
Santiago de Alcantara, Spain	39.606610	-7.244020	0	Europe/Madrid
Fuencarral-El Pardo, Spain	40.498400	-3.731400	220085	Europe/Madrid
Villa de Vallecas, Spain	40.366950	-3.601460	65162	Europe/Madrid
Moriles, Spain	37.436700	-4.607610	0	Europe/Madrid
Ypaejae, Finland	60.800000	23.283330	2659	Europe/Helsinki
Ylojarvi, Finland	61.556320	23.596060	22140	Europe/Helsinki
Ylivieska, Finland	64.083330	24.550000	13159	Europe/Helsinki
Ylitornio, Finland	66.308930	23.677340	5104	Europe/Helsinki
Ylistaro, Finland	62.950000	22.516670	5580	Europe/Helsinki
Ylikiiminki, Finland	65.083330	26.250000	3386	Europe/Helsinki
Yli-Ii, Finland	65.366670	25.833330	2235	Europe/Helsinki
Yliharma, Finland	63.150000	22.783330	2836	Europe/Helsinki
Ylane, Finland	60.883330	22.416670	2148	Europe/Helsinki
Ylamaa, Finland	60.800000	28.000000	1415	Europe/Helsinki
Vuolijoki, Finland	64.183330	27.016670	2557	Europe/Helsinki
Voera, Finland	63.136070	22.252230	3416	Europe/Helsinki
Virtasalmi, Finland	62.150000	27.466670	1123	Europe/Helsinki
Virrat, Finland	62.247590	23.780040	7707	Europe/Helsinki
Virolahti, Finland	60.516670	27.683060	0	Europe/Helsinki
Vinkkilae, Finland	60.683330	21.716670	0	Europe/Helsinki
Vimpeli, Finland	63.161870	23.819220	3418	Europe/Helsinki
Vilppula, Finland	62.021210	24.504830	5422	Europe/Helsinki
Viljakkala, Finland	61.700000	23.266670	2125	Europe/Helsinki
Viitasaari, Finland	63.066670	25.866670	7511	Europe/Helsinki
Viiala, Finland	61.210230	23.767380	5472	Europe/Helsinki
Vihti, Finland	60.416990	24.319650	26280	Europe/Helsinki
Vihanti, Finland	64.483330	25.000000	3270	Europe/Helsinki
Vieremae, Finland	63.750000	27.016670	4100	Europe/Helsinki
Veteli, Finland	63.478390	23.782850	3523	Europe/Helsinki
Vesilahti, Finland	61.316670	23.616670	3949	Europe/Helsinki
Vesanto, Finland	62.933330	26.416670	2537	Europe/Helsinki
Velkua, Finland	60.466670	21.666670	217	Europe/Helsinki
Vehmersalmi, Finland	62.761010	28.028530	1889	Europe/Helsinki
Vehmaa, Finland	60.683330	21.666670	2435	Europe/Helsinki
Vastanfjard, Finland	60.050000	22.683330	783	Europe/Helsinki
Varpaisjarvi, Finland	63.366670	27.750000	3007	Europe/Helsinki
Varkaus, Finland	62.315330	27.873000	22365	Europe/Helsinki
Vantaa, Finland	60.294140	25.040990	190058	Europe/Helsinki
Vampula, Finland	61.016670	22.700000	1743	Europe/Helsinki
Vammala, Finland	61.333330	22.900000	14982	Europe/Helsinki
Valtimo, Finland	63.666670	28.800000	2729	Europe/Helsinki
Valkeakoski, Finland	61.264210	24.031220	20376	Europe/Helsinki
Vahto, Finland	60.600000	22.300000	1916	Europe/Helsinki
Vaehaekyroe, Finland	63.056350	22.105840	4638	Europe/Helsinki
Vaasa, Finland	63.096000	21.615770	57014	Europe/Helsinki
Vaala, Finland	64.566670	26.833330	3652	Europe/Helsinki
Uusikaupunki, Finland	60.800430	21.408410	16226	Europe/Helsinki
Uurainen, Finland	62.500000	25.450000	3104	Europe/Helsinki
Utsjoki, Finland	69.908640	27.028430	1401	Europe/Helsinki
Utajarvi, Finland	64.750000	26.383330	3243	Europe/Helsinki
Urjala, Finland	61.083330	23.533330	5542	Europe/Helsinki
Ulvila, Finland	61.428440	21.871030	12314	Europe/Helsinki
Ullava, Finland	63.600000	24.083330	1048	Europe/Helsinki
Tyrnava, Finland	64.764690	25.652300	5636	Europe/Helsinki
Tuusula, Finland	60.403680	25.026380	34725	Europe/Helsinki
Tuusniemi, Finland	62.816670	28.500000	2833	Europe/Helsinki
Tuupovaara, Finland	62.483330	30.600000	2059	Europe/Helsinki
Tuulos, Finland	61.150000	24.800000	1466	Europe/Helsinki
Turku, Finland	60.451480	22.268690	175945	Europe/Helsinki
Turenki, Finland	60.916670	24.633330	0	Europe/Helsinki
Toeysae, Finland	62.633330	23.816670	3144	Europe/Helsinki
Tornio, Finland	65.848110	24.146620	21236	Europe/Helsinki
Toivakka, Finland	62.100000	26.083330	2349	Europe/Helsinki
Akaa, Finland	61.166670	23.866670	8258	Europe/Helsinki
Toholampi, Finland	63.766670	24.250000	3481	Europe/Helsinki
Tohmajarvi, Finland	62.183330	30.383330	4911	Europe/Helsinki
Teuva, Finland	62.481900	21.741560	6092	Europe/Helsinki
Tervola, Finland	66.083330	24.800000	3538	Europe/Helsinki
Tervo, Finland	62.950000	26.750000	1847	Europe/Helsinki
Tervakoski, Finland	60.800000	24.616670	4753	Europe/Helsinki
Tarvasjoki, Finland	60.583330	22.733330	1961	Europe/Helsinki
Tampere, Finland	61.499110	23.787120	202687	Europe/Helsinki
Tammela, Finland	60.810350	23.768230	6519	Europe/Helsinki
Taivassalo, Finland	60.560850	21.616390	1702	Europe/Helsinki
Taivalkoski, Finland	65.566670	28.250000	4678	Europe/Helsinki
Taipalsaari, Finland	61.150000	28.050000	4778	Europe/Helsinki
Taavetti, Finland	60.916670	27.566670	0	Europe/Helsinki
Sysma, Finland	61.500000	25.683330	4570	Europe/Helsinki
Suonenjoki, Finland	62.616670	27.133330	7568	Europe/Helsinki
Suomussalmi, Finland	64.886850	28.907780	9974	Europe/Helsinki
Suomusjarvi, Finland	60.350000	23.650000	1310	Europe/Helsinki
Suolahti, Finland	62.566670	25.866670	5399	Europe/Helsinki
Suodenniemi, Finland	61.566670	22.783330	1274	Europe/Helsinki
Sumiainen, Finland	62.650000	26.033330	1251	Europe/Helsinki
Sulkava, Finland	61.786910	28.372990	3212	Europe/Helsinki
Sotkamo, Finland	64.133330	28.416670	10368	Europe/Helsinki
Sonkajarvi, Finland	63.666670	27.516670	4819	Europe/Helsinki
Somero, Finland	60.616670	23.533330	9840	Europe/Helsinki
Soini, Finland	62.866670	24.216670	2665	Europe/Helsinki
Sodankyla, Finland	67.416670	26.600000	8942	Europe/Helsinki
Siuntio, Finland	60.138620	24.227150	5229	Europe/Helsinki
Simpele, Finland	61.433330	29.366670	0	Europe/Helsinki
Simo, Finland	65.666670	25.050000	3582	Europe/Helsinki
Broby, Finland	60.500000	26.716670	0	Europe/Helsinki
Siilinjarvi, Finland	63.083330	27.666670	20209	Europe/Helsinki
Siikajoki, Finland	64.814550	24.759240	1293	Europe/Helsinki
Siikainen, Finland	61.877030	21.819450	1917	Europe/Helsinki
Sievi, Finland	63.900000	24.500000	5281	Europe/Helsinki
Sibbo, Finland	60.377520	25.269060	19430	Europe/Helsinki
Seinaejoki, Finland	62.800000	22.833330	32149	Europe/Helsinki
Saeynaetsalo, Finland	62.133330	25.766670	3322	Europe/Helsinki
Savukoski, Finland	67.292500	28.158060	1357	Europe/Helsinki
Savonranta, Finland	62.183330	29.200000	1255	Europe/Helsinki
Savonlinna, Finland	61.869900	28.879990	27353	Europe/Helsinki
Savitaipale, Finland	61.200000	27.700000	4195	Europe/Helsinki
Sauvo, Finland	60.343060	22.696420	2941	Europe/Helsinki
Saukkola, Finland	60.383330	23.983330	0	Europe/Helsinki
Sarkisalo, Finland	60.113890	22.950000	0	Europe/Helsinki
Sammatti, Finland	60.316670	23.816670	1171	Europe/Helsinki
Salo, Finland	60.383330	23.133330	24900	Europe/Helsinki
Salla, Finland	66.833330	28.666670	4401	Europe/Helsinki
Sakyla, Finland	61.033330	22.333330	4870	Europe/Helsinki
Sahalahti, Finland	61.466670	24.316670	2141	Europe/Helsinki
Saarijarvi, Finland	62.704860	25.253960	10011	Europe/Helsinki
Saari, Finland	61.650000	29.750000	1326	Europe/Helsinki
Rymattyla, Finland	60.376580	21.941840	1987	Europe/Helsinki
Ruukki, Finland	64.666670	25.100000	4386	Europe/Helsinki
Rusko, Finland	60.533330	22.216670	3702	Europe/Helsinki
Ruovesi, Finland	61.985750	24.057140	5314	Europe/Helsinki
Ruotsinpyhtaeae, Finland	60.526800	26.462030	2836	Europe/Helsinki
Ruokolahti, Finland	61.283330	28.833330	5780	Europe/Helsinki
Rovaniemi, Finland	66.500000	25.716670	34781	Europe/Helsinki
Ristijaervi, Finland	64.500000	28.216670	1621	Europe/Helsinki
Ristiina, Finland	61.500000	27.266670	5171	Europe/Helsinki
Riihimaki, Finland	60.737690	24.777260	26451	Europe/Helsinki
Replot, Finland	63.250000	21.416670	2100	Europe/Helsinki
Renko, Finland	60.895630	24.287850	2376	Europe/Helsinki
Reisjarvi, Finland	63.616670	24.900000	3052	Europe/Helsinki
Rautjarvi, Finland	61.433330	29.350000	4316	Europe/Helsinki
Rautavaara, Finland	63.483330	28.300000	2066	Europe/Helsinki
Rautalampi, Finland	62.633330	26.833330	3665	Europe/Helsinki
Rauma, Finland	61.127240	21.511270	36550	Europe/Helsinki
Ranua, Finland	65.916670	26.533330	4833	Europe/Helsinki
Rantsila, Finland	64.516670	25.650000	2048	Europe/Helsinki
Rantasalmi, Finland	62.066670	28.300000	4443	Europe/Helsinki
Raisio, Finland	60.485920	22.168950	23597	Europe/Helsinki
Raakkyla, Finland	62.316670	29.616670	2855	Europe/Helsinki
Raahe, Finland	64.683330	24.483330	22217	Europe/Helsinki
Pylkonmaki, Finland	62.666670	24.800000	981	Europe/Helsinki
Pyhtaa, Finland	60.493490	26.543460	4964	Europe/Helsinki
Pyhaselka, Finland	62.433330	29.966670	7210	Europe/Helsinki
Pyhaesalmi, Finland	63.683330	25.983330	0	Europe/Helsinki
Pyharanta, Finland	60.950000	21.450000	2355	Europe/Helsinki
Pyhaentae, Finland	64.100000	26.316670	1779	Europe/Helsinki
Pyhaejoki, Finland	64.466670	24.233330	3615	Europe/Helsinki
Pyhajarvi, Finland	67.071390	27.215560	6094	Europe/Helsinki
Pyhaejaervi, Finland	63.666670	25.900000	6138	Europe/Helsinki
Puumala, Finland	61.527280	28.174950	2693	Europe/Helsinki
Puolanka, Finland	64.866670	27.666670	3304	Europe/Helsinki
Punkalaidun, Finland	61.116670	23.100000	3492	Europe/Helsinki
Punkaharju, Finland	61.758830	29.388430	3984	Europe/Helsinki
Pulkkila, Finland	64.266670	25.866670	1661	Europe/Helsinki
Pukkila, Finland	60.650000	25.566670	1985	Europe/Helsinki
Pudasjarvi, Finland	65.383330	26.916670	9459	Europe/Helsinki
Poytya, Finland	60.766670	22.666670	3650	Europe/Helsinki
Posio, Finland	66.108560	28.171860	4252	Europe/Helsinki
Pornainen, Finland	60.475810	25.374900	4813	Europe/Helsinki
Pori, Finland	61.483330	21.783330	76772	Europe/Helsinki
Pomarkku, Finland	61.693480	22.008620	2499	Europe/Helsinki
Polvijaervi, Finland	62.850000	29.366670	4937	Europe/Helsinki
Polvijarvi, Finland	62.416670	28.333330	0	Europe/Helsinki
Pohja, Finland	60.096260	23.527570	5257	Europe/Helsinki
Pirkkala, Finland	61.461250	23.632280	15615	Europe/Helsinki
Piippola, Finland	64.166670	25.966670	1450	Europe/Helsinki
Piikkio, Finland	60.424810	22.516010	6553	Europe/Helsinki
Pihtipudas, Finland	63.383330	25.566670	4777	Europe/Helsinki
Pielavesi, Finland	63.233330	26.750000	5521	Europe/Helsinki
Pieksamaki, Finland	62.300000	27.133330	12167	Europe/Helsinki
Petajavesi, Finland	62.250000	25.200000	3610	Europe/Helsinki
Pertunmaa, Finland	61.500000	26.483330	2089	Europe/Helsinki
Pertteli, Finland	60.433330	23.266670	3740	Europe/Helsinki
Pernio, Finland	60.200000	23.133330	5809	Europe/Helsinki
Perna, Finland	60.448690	26.031870	3938	Europe/Helsinki
Perho, Finland	63.216670	24.416670	2974	Europe/Helsinki
Pello, Finland	66.773640	23.962550	4542	Europe/Helsinki
Pelkosenniemi, Finland	67.110830	27.510560	1221	Europe/Helsinki
Pedersoere, Finland	63.650000	22.683330	10436	Europe/Helsinki
Parkano, Finland	62.016670	23.016670	7213	Europe/Helsinki
Parikkala, Finland	61.550000	29.500000	4274	Europe/Helsinki
Pargas, Finland	60.306720	22.300970	11962	Europe/Helsinki
Paltamo, Finland	64.416670	27.833330	3844	Europe/Helsinki
Palkane, Finland	61.334240	24.271970	4262	Europe/Helsinki
Paimio, Finland	60.456710	22.686940	10126	Europe/Helsinki
Padasjoki, Finland	61.350000	25.283330	3473	Europe/Helsinki
Outokumpu, Finland	62.726850	29.015920	7738	Europe/Helsinki
Oulunsalo, Finland	64.934560	25.411210	9556	Europe/Helsinki
Oulu, Finland	65.012360	25.468160	128618	Europe/Helsinki
Oulainen, Finland	64.266670	24.800000	8300	Europe/Helsinki
Otaniemi, Finland	60.183950	24.827860	3496	Europe/Helsinki
Orivesi, Finland	61.677660	24.357200	8846	Europe/Helsinki
Oripaa, Finland	60.850000	22.683330	1351	Europe/Helsinki
Orimattila, Finland	60.804870	25.729640	14603	Europe/Helsinki
Oravais, Finland	63.301350	22.378210	2141	Europe/Helsinki
Oitti, Finland	60.783330	25.033330	0	Europe/Helsinki
Nykarleby, Finland	63.522770	22.530730	7338	Europe/Helsinki
Nurmo, Finland	62.833330	22.900000	11908	Europe/Helsinki
Nurmijarvi, Finland	60.464070	24.807300	37073	Europe/Helsinki
Nurmes, Finland	63.542050	29.139650	8804	Europe/Helsinki
Nuijamaa, Finland	60.966670	28.533330	1199	Europe/Helsinki
Nousiainen, Finland	60.604160	22.079260	4461	Europe/Helsinki
Noormarkku, Finland	61.592740	21.868460	6076	Europe/Helsinki
Nokia, Finland	61.466670	23.500000	28676	Europe/Helsinki
Nivala, Finland	63.916670	24.966670	10610	Europe/Helsinki
Nilsiae, Finland	63.200000	28.083330	6474	Europe/Helsinki
Nastola, Finland	60.950000	25.933330	14911	Europe/Helsinki
Naerpes, Finland	62.472830	21.337070	0	Europe/Helsinki
Nakkila, Finland	61.366670	22.000000	5792	Europe/Helsinki
Nagu, Finland	60.193750	21.909720	1410	Europe/Helsinki
Naantali, Finland	60.467440	22.024280	13607	Europe/Helsinki
Myrskylae, Finland	60.669650	25.847500	2043	Europe/Helsinki
Mynamaki, Finland	60.679150	21.992740	6271	Europe/Helsinki
Muurla, Finland	60.350000	23.283330	1486	Europe/Helsinki
Muurame, Finland	62.133330	25.666670	8826	Europe/Helsinki
Muonio, Finland	67.950000	23.700000	2412	Europe/Helsinki
Multia, Finland	62.416670	24.783330	1991	Europe/Helsinki
Muhos, Finland	64.807980	25.993140	8232	Europe/Helsinki
Muhos, Finland	64.766670	26.100000	0	Europe/Helsinki
